idcarrera,idcohorte,linea_formativa,propuesta,carrera,carrera_siglas,tipo,cohorte,cohorte_anio,anio,idsede,ifda,ifda_siglas,departamento,iddepartamento,inscriptos,matriculados_aceptados,aprobados_mi,inician_cursada_seminario,cursantes_t3,cursando_hoy,egresados_intermedio,egresados,aprobados_1er_uc,tiene_egresados,tiene_egresados_inter,vigencia_prop,activos_RAI,aprobados_sem
22,168,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Sarmiento. Civilización y barbarie""","Seminario ""Sarmiento. Civilización y barbarie""",SEMINARIOSARMIENTO,Seminario,abril 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,116,48,NULL,46,46,0,0,30,46,1,0,Si,NULL,30
22,168,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Sarmiento. Civilización y barbarie""","Seminario ""Sarmiento. Civilización y barbarie""",SEMINARIOSARMIENTO,Seminario,abril 2020,2020,2020,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,51,47,NULL,41,41,0,0,18,41,1,0,Si,NULL,18
23,169,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La Exploración del Espacio y la Estatura del Hombre""","Seminario ""La Exploración del Espacio y la Estatura del Hombre""",SEMINARIOESPACIO,Seminario,abril 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,41,1,NULL,0,0,0,0,0,0,1,0,Si,NULL,NULL
23,169,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La Exploración del Espacio y la Estatura del Hombre""","Seminario ""La Exploración del Espacio y la Estatura del Hombre""",SEMINARIOESPACIO,Seminario,abril 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,78,45,NULL,45,45,0,0,33,45,1,0,Si,NULL,33
30,170,Formación de estudiantes de institutos de formación docente y docentes noveles,Seminario. Enciclopedia imaginaria: cuentos de Borges,Seminario. Enciclopedia imaginaria: cuentos de Borges,SEMINARIOBORGES,Seminario,abril 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,73,38,NULL,35,35,0,0,28,35,1,0,Si,NULL,28
30,170,Formación de estudiantes de institutos de formación docente y docentes noveles,Seminario. Enciclopedia imaginaria: cuentos de Borges,Seminario. Enciclopedia imaginaria: cuentos de Borges,SEMINARIOBORGES,Seminario,abril 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,107,49,NULL,48,48,0,0,26,48,1,0,Si,NULL,26
31,171,Formación de estudiantes de institutos de formación docente y docentes noveles,Seminario. Jacques Rancière: del maestro ignorante al espectador emancipado,Seminario. Jacques Rancière: del maestro ignorante al espectador emancipado,SEMINARIORANCIERE,Seminario,abril 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,177,72,NULL,69,69,0,0,41,69,1,0,Si,NULL,41
33,172,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,abril 2020,2020,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,57,43,NULL,41,41,0,0,29,41,1,0,Si,NULL,29
33,172,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,abril 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,90,47,NULL,47,47,0,0,37,47,1,0,Si,NULL,37
67,173,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La evolución de lo viviente: Darwin imprescindible""","Seminario ""La evolución de lo viviente: Darwin imprescindible""",SEMINARIODARWIN,Seminario,abril 2020,2020,2020,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,72,50,NULL,48,48,0,0,35,48,1,0,Si,NULL,35
67,173,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La evolución de lo viviente: Darwin imprescindible""","Seminario ""La evolución de lo viviente: Darwin imprescindible""",SEMINARIODARWIN,Seminario,abril 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,100,48,NULL,46,46,0,0,33,46,1,0,Si,NULL,33
76,174,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,abril 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,161,94,NULL,90,90,0,0,64,90,1,0,Si,NULL,64
76,174,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,abril 2020,2020,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,69,48,NULL,48,48,0,0,39,48,1,0,Si,NULL,39
101,175,Formación de docentes del nivel de educación inicial y primario,"Seminario ""La Escuela Primaria y los Medios Digitales""","Seminario ""La Escuela Primaria y los Medios Digitales""",SEMINARIOMEDIOS,Seminario,marzo 2020,2020,2020,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,9,9,NULL,9,9,0,0,8,9,1,0,Si,NULL,8
102,176,Formación para docentes de todos los niveles del sistema educativo,"Ciclo Entre Colegas. ""Borges a caballo, entre la tradición y la vanguardia""","Ciclo Entre Colegas. ""Borges a caballo, entre la tradición y la vanguardia""",ENTRECOLEGAS2020,Seminario,agosto 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,337,66,NULL,66,66,0,0,33,66,1,0,Si,NULL,33
94,177,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Narrativas Hipermediales""","Seminario ""Narrativas Hipermediales""",SEMINARIONARRAHIPER,Seminario,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,30,30,NULL,30,30,0,0,25,30,1,0,Si,NULL,25
94,177,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Narrativas Hipermediales""","Seminario ""Narrativas Hipermediales""",SEMINARIONARRAHIPER,Seminario,agosto 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,112,112,NULL,108,108,0,0,76,108,1,0,Si,NULL,76
94,177,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Narrativas Hipermediales""","Seminario ""Narrativas Hipermediales""",SEMINARIONARRAHIPER,Seminario,agosto 2020,2020,2020,13,Instituto Superior del Profesorado Tecnológico,ISPT,Capital,26,53,53,NULL,53,53,0,0,37,53,1,0,Si,NULL,37
103,178,Formación de docentes en el área de medios y tecnologías,"Taller ""La clase en pantuflas""","Taller ""La clase en pantuflas""",TALLERCLASEENPANTUFLAS,Seminario,mayo 2020,2020,2020,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,88,61,NULL,59,59,0,0,28,59,1,0,Si,NULL,28
103,178,Formación de docentes en el área de medios y tecnologías,"Taller ""La clase en pantuflas""","Taller ""La clase en pantuflas""",TALLERCLASEENPANTUFLAS,Seminario,mayo 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,405,325,NULL,322,322,0,0,221,322,1,0,Si,NULL,221
103,178,Formación de docentes en el área de medios y tecnologías,"Taller ""La clase en pantuflas""","Taller ""La clase en pantuflas""",TALLERCLASEENPANTUFLAS,Seminario,mayo 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,255,199,NULL,192,192,0,0,123,192,1,0,Si,NULL,123
104,179,Formación de docentes del nivel de educación inicial y primario,"Seminario ""Cuestiones del Currículum de Educación Primaria""","Seminario ""Cuestiones del Currículum de Educación Primaria""",SEMINARIOCURRICULUMPRI,Seminario,mayo 2020,2020,2020,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,6,6,NULL,6,6,0,0,5,6,1,0,Si,NULL,5
106,181,Formación para docentes de todos los niveles del sistema educativo,"Ciclo de lectura: “CLÁSICOS. Relatos pasados sobre cuestiones presentes""","Ciclo de lectura: “CLÁSICOS. Relatos pasados sobre cuestiones presentes""",CICLOLECTURACLASICOS,Seminario,junio 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,286,99,NULL,98,98,0,0,67,98,1,0,Si,NULL,67
22,182,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Sarmiento. Civilización y barbarie""","Seminario ""Sarmiento. Civilización y barbarie""",SEMINARIOSARMIENTO,Seminario,agosto 2020,2020,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,44,37,NULL,33,33,0,0,22,33,1,0,Si,NULL,22
22,182,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Sarmiento. Civilización y barbarie""","Seminario ""Sarmiento. Civilización y barbarie""",SEMINARIOSARMIENTO,Seminario,agosto 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,84,40,NULL,40,40,0,0,21,40,1,0,Si,NULL,21
23,183,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La Exploración del Espacio y la Estatura del Hombre""","Seminario ""La Exploración del Espacio y la Estatura del Hombre""",SEMINARIOESPACIO,Seminario,agosto 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,36,26,NULL,24,24,0,0,20,24,1,0,Si,NULL,20
23,183,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La Exploración del Espacio y la Estatura del Hombre""","Seminario ""La Exploración del Espacio y la Estatura del Hombre""",SEMINARIOESPACIO,Seminario,agosto 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,48,33,NULL,32,32,0,0,26,32,1,0,Si,NULL,26
30,184,Formación de estudiantes de institutos de formación docente y docentes noveles,Seminario. Enciclopedia imaginaria: cuentos de Borges,Seminario. Enciclopedia imaginaria: cuentos de Borges,SEMINARIOBORGES,Seminario,agosto 2020,2020,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,44,39,NULL,39,39,0,0,21,39,1,0,Si,NULL,21
30,184,Formación de estudiantes de institutos de formación docente y docentes noveles,Seminario. Enciclopedia imaginaria: cuentos de Borges,Seminario. Enciclopedia imaginaria: cuentos de Borges,SEMINARIOBORGES,Seminario,agosto 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,80,33,NULL,33,33,0,0,18,33,1,0,Si,NULL,18
31,185,Formación de estudiantes de institutos de formación docente y docentes noveles,Seminario. Jacques Rancière: del maestro ignorante al espectador emancipado,Seminario. Jacques Rancière: del maestro ignorante al espectador emancipado,SEMINARIORANCIERE,Seminario,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,88,30,NULL,30,30,0,0,23,30,1,0,Si,NULL,23
33,186,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2020,2020,2020,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,45,38,NULL,38,38,0,0,25,38,1,0,Si,NULL,25
33,186,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,57,35,NULL,33,33,0,0,21,33,1,0,Si,NULL,21
67,187,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""La evolución de lo viviente: Darwin imprescindible""","Seminario ""La evolución de lo viviente: Darwin imprescindible""",SEMINARIODARWIN,Seminario,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,65,29,NULL,29,29,0,0,16,29,1,0,Si,NULL,16
76,188,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2020,2020,2020,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,49,32,NULL,32,32,0,0,29,32,1,0,Si,NULL,29
76,188,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2020,2020,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,121,37,NULL,36,36,0,0,23,36,1,0,Si,NULL,23
76,188,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,65,39,NULL,38,38,0,0,23,38,1,0,Si,NULL,23
107,189,Formación de estudiantes de institutos de formación docente y docentes noveles,Conversaciones sobre asuntos matemáticos,Conversaciones sobre asuntos matemáticos,CONVERSACIONESMATE,Seminario,julio 2020,2020,2020,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,175,175,NULL,148,148,0,0,42,148,1,0,Si,NULL,42
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,85,42,NULL,42,42,0,0,27,42,1,0,Si,NULL,27
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,153,44,NULL,44,44,0,0,29,44,1,0,Si,NULL,29
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,51,40,NULL,40,40,0,0,30,40,1,0,Si,NULL,30
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,12,Conservatorio Superior de Música Juan José Castro,CCASTRO,Tercero Arriba,22,63,45,NULL,45,45,0,0,36,45,1,0,Si,NULL,36
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,97,45,NULL,45,45,0,0,32,45,1,0,Si,NULL,32
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,810,255,NULL,253,253,0,0,168,253,1,0,Si,NULL,168
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,167,47,NULL,47,47,0,0,35,47,1,0,Si,NULL,35
77,190,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2020,2020,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,75,43,NULL,43,43,0,0,22,43,1,0,Si,NULL,22
93,191,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,47,47,NULL,45,45,0,0,24,45,1,0,Si,NULL,24
93,191,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,agosto 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,50,50,NULL,42,42,0,0,19,42,1,0,Si,NULL,19
93,191,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,agosto 2020,2020,2020,13,Instituto Superior del Profesorado Tecnológico,ISPT,Capital,26,90,80,NULL,78,78,0,0,39,78,1,0,Si,NULL,39
79,192,Formación de estudiantes de institutos de formación docente y docentes noveles,Actualización Académica en Pedagogía y Cultura,Actualización Académica en Pedagogía y Cultura,PYC_ACT,Trayecto,agosto 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,67,58,NULL,0,57,0,0,40,57,1,0,Si,NULL,NULL
108,194,Formación docente complementaria,Formación Pedagógica para la Formación Docente Superior para la Educación Secundaria,Formación Pedagógica para la Formación Docente Superior para la Educación Secundaria,FORM_SUPFD_SEC,Formación pedagógica (profesorado),octubre 2018,2018,2019,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,4,0,0,4,0,1,0,Si,NULL,NULL
